what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1350032012324
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1350032027019
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350032028672
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350032030076
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350032030810
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350032032104
opened,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1350032032541
opened,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.VariableView",1350032032650
activated,perspective,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugPerspective",1350032032713
opened,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.BreakpointView",1350032033524
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.VariableView",1350032035490
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1350032064443
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Terminate",1350032064553
activated,perspective,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavaPerspective",1350032067034
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1350032067252
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350032069717
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350032125129
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1350032148015
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350032188512
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350032228994
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350032232068
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350032233659
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350032280833
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350032280958
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350032318835
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350032372827
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350032390049
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350032391562
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1350032391874
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1350032402498
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350032443900
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350032449875
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1350032478439
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1350032479609
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350032559387
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350032560854
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1350032561259
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1350032562617
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350032588871
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350032644111
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350032655468
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350032656638
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1350032656997
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1350032659087
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350032669383
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350032735936
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1350032743346
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1350032747948
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1350032769819
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350032861079
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350032903558
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350032929953
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1350032955007
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1350032959936
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1350032960295
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1350032961247
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1350032961964
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1350033120788
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1350033148853
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1350033150226
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1350033150881
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1350033207837
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1350033218710
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1350033220660
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1350033220816
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1350033220941
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1350033221065
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1350033221190
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1350033221393
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1350033221518
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1350033221689
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1350033221845
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1350033222017
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1350033222204
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1350033222360
